n_params,loss,mechanism_type,rate_equation,eq_hash,fit_inherited_from_estimate,K1,K10,K11,K12,K2,K3,K4,K5,K6,K7,K8,K9,L,k10f,k11f,k1f,k1r,k2f,k2r,k3f,k3r,k4f,k4r,k9f
6,0.019380228539168206,"AllostericEnzymeMechanism{EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), true, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Lactate), (:E_Lactate_NAD,), true, 1), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), true, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), true, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2))}, (4, (:OnlyR, :EqualRT, :EqualRT, :EqualRT, :EqualRT)), ()}","(; K1, K2, K3, K4, k11f, L, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k11r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * (1 / K4) * k11f
v = E_total * (4 * (k11f * NADH * Pyruvate / (K3 * K4) - k11r * Lactate * NAD / (K1 * K2)) * ((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2 + NADH / K3)) ^ 3) / (((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2 + NADH / K3)) ^ 4 + L * (1 + NAD / K2 + NADH / K3 + Pyruvate / K4 + NAD * Pyruvate / (K2 * K4) + NADH * Pyruvate / (K3 * K4)) ^ 4)",6c6244d9bcd2beb4,,0.01443106602851374,,,,0.0007876293829759378,1.2527679527373162e-5,5.611090775105129e-5,,,,,,0.002543769615588013,,0.250635942403897,,,,,,,,,
6,0.019380254556526123,"AllostericEnzymeMechanism{EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), true, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Lactate), (:E_Lactate_NAD,), true, 1), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), true, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), true, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2))}, (4, (:EqualRT, :EqualRT, :EqualRT, :EqualRT, :EqualRT)), ()}","(; K1, K2, K3, K4, k11f, L, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k11r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * (1 / K4) * k11f
K1_T = K1
K2_T = K2
K3_T = K3
K4_T = K4
k11f_T = k11f
k11r_T = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * (1 / K4) * k11f
v = E_total * (4 * ((k11f * NADH * Pyruvate / (K3 * K4) - k11r * Lactate * NAD / (K1 * K2)) * ((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2 + NADH / K3)) ^ 3 + L * (k11f * NADH * Pyruvate / (K3 * K4) - k11r * Lactate * NAD / (K1 * K2)) * ((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2 + NADH / K3)) ^ 3)) / (((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2 + NADH / K3)) ^ 4 + L * ((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2 + NADH / K3)) ^ 4)",edd85dba3c3632b2,,0.0144813432522916,,,,0.0007876261316039287,1.2527606828247554e-5,5.6096728456339316e-5,,,,,,1.1074286417732746e6,,0.24999999999999997,,,,,,,,,
6,0.019380254697783636,"AllostericEnzymeMechanism{EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), true, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Lactate), (:E_Lactate_NAD,), true, 1), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), true, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), true, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2))}, (4, (:EqualRT, :OnlyR, :EqualRT, :EqualRT, :EqualRT)), ()}","(; K1, K2, K3, K4, k11f, L, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k11r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * (1 / K4) * k11f
v = E_total * (4 * (k11f * NADH * Pyruvate / (K3 * K4) - k11r * Lactate * NAD / (K1 * K2)) * ((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2 + NADH / K3)) ^ 3) / (((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2 + NADH / K3)) ^ 4 + L * (1 + Lactate / K1 + NADH / K3 + Pyruvate / K4 + Lactate * NADH / (K1 * K3) + NADH * Pyruvate / (K3 * K4)) ^ 4)",236f070a95705617,,0.014481340173903274,,,,0.0007876258333226286,1.2527606796582648e-5,5.6096719712686156e-5,,,,,,3.059023226978851e-7,,0.25000007647558065,,,,,,,,,
6,0.01938025694895352,"AllostericEnzymeMechanism{EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), true, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Lactate), (:E_Lactate_NAD,), true, 1), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), true, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), true, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2))}, (4, (:EqualRT, :EqualRT, :OnlyR, :EqualRT, :EqualRT)), ()}","(; K1, K2, K3, K4, k11f, L, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k11r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * (1 / K4) * k11f
v = E_total * (4 * (k11f * NADH * Pyruvate / (K3 * K4) - k11r * Lactate * NAD / (K1 * K2)) * ((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2 + NADH / K3)) ^ 3) / (((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2 + NADH / K3)) ^ 4 + L * (1 + Lactate / K1 + NAD / K2 + Pyruvate / K4 + Lactate * NAD / (K1 * K2) + NAD * Pyruvate / (K2 * K4)) ^ 4)",57b9ddd1d12fd47d,,0.014481342161152974,,,,0.000787626397322107,1.2527604198668069e-5,5.609673255280443e-5,,,,,,3.059023205171304e-7,,0.25000000000000006,,,,,,,,,
6,0.01938025623115188,"AllostericEnzymeMechanism{EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), true, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Lactate), (:E_Lactate_NAD,), true, 1), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), true, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), true, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2))}, (4, (:EqualRT, :EqualRT, :EqualRT, :OnlyR, :EqualRT)), ()}","(; K1, K2, K3, K4, k11f, L, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k11r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * (1 / K4) * k11f
v = E_total * (4 * (k11f * NADH * Pyruvate / (K3 * K4) - k11r * Lactate * NAD / (K1 * K2)) * ((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2 + NADH / K3)) ^ 3) / (((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2 + NADH / K3)) ^ 4 + L * (1 + Lactate / K1 + NAD / K2 + NADH / K3 + Lactate * NAD / (K1 * K2) + Lactate * NADH / (K1 * K3)) ^ 4)",2c44453a7ed606e8,,0.014481342390300883,,,,0.0007876261669057903,1.2527606219291666e-5,5.6096712540383047e-5,,,,,,3.059024638562739e-7,,0.25,,,,,,,,,
6,0.019380254556525988,"AllostericEnzymeMechanism{EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), true, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Lactate), (:E_Lactate_NAD,), true, 1), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), true, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH, :Pyruvate), (:E_NADH_Pyruvate,), true, 4), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2))}, (4, (:EqualRT, :EqualRT, :EqualRT, :EqualRT, :OnlyR)), ()}","(; K1, K2, K3, K4, k11f, L, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k11r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * (1 / K4) * k11f
v = E_total * (4 * (k11f * NADH * Pyruvate / (K3 * K4) - k11r * Lactate * NAD / (K1 * K2)) * ((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2 + NADH / K3)) ^ 3) / (((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2 + NADH / K3)) ^ 4 + L * (1 + Lactate / K1 + NAD / K2 + NADH / K3 + Pyruvate / K4 + Lactate * NAD / (K1 * K2) + Lactate * NADH / (K1 * K3) + NAD * Pyruvate / (K2 * K4) + NADH * Pyruvate / (K3 * K4)) ^ 4)",39bf4265f68ffd40,,0.014481341668341047,,,,0.0007876262039977388,1.2527606043666496e-5,5.6096721252978464e-5,,,,,,4.568601513736972e-6,,0.2500011421503784,,,,,,,,,
6,0.01827279035907274,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), false, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), false, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2), ((:E_Pyruvate, :NADH), (:E_NADH_Pyruvate,), true, 3))}","(; K1, K2, K3, k4f, k4r, k9f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k9r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * k4f * (1 / k4r) * k9f
v = E_total * (k4f * k9f * NADH * Pyruvate / K3 + (NAD / K2) * (k4f * k9f * NADH * Pyruvate / K3 - (k4r * k9r * Lactate / K1 + k4r * k9r * Lactate * NAD / (K1 * K2)))) / ((1 + NAD / K2 + NADH / K3) * (1 + Lactate / K1) * (k4r + k4r * NAD / K2 + k9f * NADH / K3) + (1 + NAD / K2 + NADH / K3) * (k4f * Pyruvate + k9r * Lactate * NAD / (K1 * K2) + k4f * NAD * Pyruvate / K2))",8f5294409db713b9,,0.018907414921211063,,,,0.00121495947189335,3.580357534610073e-5,,,,,,,,,,,,,,,,20288.694205999946,0.6861387687406157,1.0
6,0.019380254558288384,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), false, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), true, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), false, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), true, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), false, 2), ((:E_Pyruvate, :NADH), (:E_NADH_Pyruvate,), true, 3))}","(; K1, k2f, k2r, K3, K4, k9f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k9r = (1 / Keq) * (1 / (1 / K1)) * (1 / k2f) * k2r * (1 / K3) * (1 / K4) * k9f
v = E_total * (-k2f * k2r * k9r * Lactate * NAD / K1 + (Pyruvate / K4) * (k2r ^ 2 * k9f * NADH / K3 + k2r ^ 2 * k9f * NADH * Pyruvate / (K3 * K4) - k2f * k2r * k9r * Lactate * NAD / K1)) / ((1 + Lactate / K1 + Pyruvate / K4) * (1 + NADH / K3) * (k2r ^ 2 + k2r * k9r + k2r ^ 2 * Pyruvate / K4 + k2r * k9r * Pyruvate / K4) + (1 + Pyruvate / K4) * (k2f * k2r * NAD + k2f * k9r * NAD + k2f * k2r * NAD * Pyruvate / K4 + k2f * k9r * NAD * Pyruvate / K4) + 1 * (k2f * k2r * Lactate * NAD / K1 + k2r * k9f * NADH * Pyruvate / (K3 * K4) + k2f * k2r * Lactate * NAD * Pyruvate / (K1 * K4) + k2r * k9f * NADH * Pyruvate ^ 2 / (K3 * K4 ^ 2)))",74d3ccff480dc3a9,,0.014481337284236177,,,,,1.252760845902369e-5,5.6096712962498914e-5,,,,,,,,,,,5.046744397711308e12,3.9749501289627194e9,,,,,1.0000000004557317
6,0.015017269433131647,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), false, 3), ((:E, :Pyruvate), (:E_Pyruvate,), true, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), false, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), true, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2), ((:E_Pyruvate, :NADH), (:E_NADH_Pyruvate,), false, 3))}","(; K1, K2, k3f, k3r, K4, k9f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k9r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * k3f * (1 / k3r) * (1 / K4) * k9f
v = E_total * (k3f * k3r * k9f * NADH * Pyruvate / K4 + (Lactate / K1) * (k3f * k3r * k9f * NADH * Pyruvate / K4 - (k3r ^ 2 * k9r * NAD / K2 + k3r ^ 2 * k9r * Lactate * NAD / (K1 * K2)))) / ((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2) * (k3r ^ 2 + k3r * k9f + k3r ^ 2 * Lactate / K1 + k3r * k9f * Lactate / K1) + (1 + Lactate / K1) * (k3f * k3r * NADH + k3f * k9f * NADH + k3f * k3r * Lactate * NADH / K1 + k3f * k9f * Lactate * NADH / K1) + 1 * (k3r * k9r * Lactate * NAD / (K1 * K2) + k3f * k3r * NADH * Pyruvate / K4 + k3r * k9r * Lactate ^ 2 * NAD / (K1 ^ 2 * K2) + k3f * k3r * Lactate * NADH * Pyruvate / (K1 * K4)))",11a47f05240b4a3a,,0.021271509783658687,,,,0.000944289780209529,,3.7079905283103243e-5,,,,,,,,,,,,,62668.700483948196,0.4556102661359131,,,1.0
6,0.01938025455660817,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), false, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), true, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), true, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), false, 1), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2), ((:E_Pyruvate, :NADH), (:E_NADH_Pyruvate,), true, 3))}","(; k1f, k1r, K2, K3, K4, k9f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k9r = (1 / Keq) * (1 / k1f) * k1r * (1 / (1 / K2)) * (1 / K3) * (1 / K4) * k9f
v = E_total * (-k1f * k9r * Lactate * NAD / K2 + (NADH / K3) * (k1r * k9f * Pyruvate / K4 + k1r * k9f * NADH * Pyruvate / (K3 * K4) - k1f * k9r * Lactate * NAD / K2)) / ((1 + NAD / K2 + NADH / K3) * (1 + Pyruvate / K4) * (k1r + k9r * NAD / K2 + k1r * NADH / K3) + (1 + NAD / K2 + NADH / K3) * (k1f * Lactate + k9f * NADH * Pyruvate / (K3 * K4) + k1f * Lactate * NADH / K3))",15e6382bae367804,,,,,,0.0007876263402758243,1.2527609049846464e-5,5.6096729275795656e-5,,,,,,,,,4.920780538573648e12,7.125950995491254e10,,,,,,,1.0000000000140334
5,0.019380254556525905,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), true, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), true, 5), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 6), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2), ((:E_Pyruvate, :NADH), (:E_NADH_Pyruvate,), true, 3))}","(; K1, K2, K3, K4, k9f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
K7 = 1 / (1 / K4)
k9r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * (1 / K4) * k9f
v = E_total * (k9f * NADH * Pyruvate / (K3 * K4) - k9r * Lactate * NAD / (K1 * K2)) / (Pyruvate / K4 + NAD * Pyruvate / (K2 * K7) + NADH * Pyruvate / (K3 * K4) + (1 + NAD / K2 + NADH / K3) * (1 + Lactate / K1))",3d916da0167f365e,,0.014481342134130793,,,,0.0007876262379432676,1.252760656162539e-5,5.609672313768878e-5,,,,,,,,,,,,,,,,,1.0
5,0.019380254556525974,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), true, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 5), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), true, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 6), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 5), ((:E_Pyruvate, :NADH), (:E_NADH_Pyruvate,), true, 3))}","(; K1, K2, K3, K4, k9f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
K5 = 1 / (1 / K2)
k9r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * (1 / K4) * k9f
v = E_total * (k9f * NADH * Pyruvate / (K3 * K4) - k9r * Lactate * NAD / (K1 * K5)) / (NAD / K2 + Lactate * NAD / (K1 * K5) + NAD * Pyruvate / (K2 * K4) + (1 + Lactate / K1 + Pyruvate / K4) * (1 + NADH / K3))",477a12933804bc22,,0.01448134211402628,,,,0.0007876262149642276,1.2527605800677144e-5,5.609672195933734e-5,,,,,,,,,,,,,,,,,1.0
6,0.019236844935031992,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), true, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 5), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), true, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 6), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2), ((:E_Pyruvate, :NADH), (:E_NADH_Pyruvate,), true, 3))}","(; K1, K2, K3, K4, K5, k9f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
k9r = (1 / Keq) * (1 / (1 / K1)) * (1 / K3) * (1 / K4) * (1 / (1 / K5)) * k9f
v = E_total * (k9f * NADH * Pyruvate / (K3 * K4) - k9r * Lactate * NAD / (K1 * K5)) / (NAD / K2 + Lactate * NAD / (K1 * K5) + NAD * Pyruvate / (K2 * K4) + (1 + Lactate / K1 + Pyruvate / K4) * (1 + NADH / K3))",a8c12755fd168d6e,,0.013211558278133166,,,,0.0007254684322130445,1.249066384000968e-5,5.519783944709937e-5,0.0011013471140708794,,,,,,,,,,,,,,,,1.0
5,0.019380254556526002,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), true, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 3), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), true, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 5), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 6), ((:E_Pyruvate, :NADH), (:E_NADH_Pyruvate,), true, 3))}","(; K1, K2, K3, K4, k9f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
K10 = 1 / (1 / K2)
k9r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * (1 / K4) * k9f
v = E_total * (k9f * NADH * Pyruvate / (K3 * K4) - k9r * Lactate * NAD / (K1 * K2)) / ((1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2 + NADH / K3))",639ebef25a15db3c,,0.014481342792159974,,,,0.0007876261819287756,1.2527605461056586e-5,5.6096726998063833e-5,,,,,,,,,,,,,,,,,0.9999999999999998
5,0.019380254556525943,"EnzymeMechanism{((:NADH, :Pyruvate), (:Lactate, :NAD), ()), (((:E, :Lactate), (:E_Lactate,), true, 1), ((:E, :NAD), (:E_NAD,), true, 2), ((:E, :NADH), (:E_NADH,), true, 3), ((:E, :Pyruvate), (:E_Pyruvate,), true, 4), ((:E_Lactate, :NAD), (:E_Lactate_NAD,), true, 2), ((:E_Lactate, :NADH), (:E_Lactate_NADH,), true, 5), ((:E_NAD, :Pyruvate), (:E_NAD_Pyruvate,), true, 4), ((:E_NADH, :Lactate), (:E_Lactate_NADH,), true, 1), ((:E_NADH_Pyruvate,), (:E_Lactate_NAD,), false, 6), ((:E_Pyruvate, :NAD), (:E_NAD_Pyruvate,), true, 2), ((:E_Pyruvate, :NADH), (:E_NADH_Pyruvate,), true, 5))}","(; K1, K2, K3, K4, k9f, Keq, E_total) = params
(; NADH, Pyruvate, Lactate, NAD) = concs
K6 = 1 / (1 / K3)
k9r = (1 / Keq) * (1 / (1 / K1)) * (1 / (1 / K2)) * (1 / K3) * (1 / K4) * k9f
v = E_total * (k9f * NADH * Pyruvate / (K4 * K6) - k9r * Lactate * NAD / (K1 * K2)) / (NADH / K3 + Lactate * NADH / (K1 * K6) + NADH * Pyruvate / (K4 * K6) + (1 + Lactate / K1 + Pyruvate / K4) * (1 + NAD / K2))",dbc76d159c66f490,,0.014481342162677342,,,,0.0007876262806043448,1.252760640527444e-5,5.6096724681724256e-5,,,,,,,,,,,,,,,,,1.0
